product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,payment_sequential,payment_installments,payment_value,review_score
850.0,28.0,16.0,21.0,169.9,17.63,1.0,1.0,173.04,3.0
2700.0,42.0,16.0,36.0,49.99,15.51,1.0,1.0,24.23,5.0
1000.0,48.0,8.0,39.0,220.0,19.42,1.0,1.0,14.64,5.0
900.0,30.0,4.0,20.0,98.0,27.23,1.0,2.0,94.66,5.0
350.0,20.0,15.0,20.0,299.0,26.93,1.0,4.0,870.7,4.0
150.0,24.0,2.0,17.0,39.99,19.32,1.0,1.0,14.65,5.0
4550.0,33.0,18.0,33.0,119.5,17.77,1.0,1.0,80.79,5.0
50.0,18.0,8.0,13.0,119.5,17.77,1.0,5.0,358.59,5.0
6000.0,40.0,4.0,30.0,99.0,15.79,1.0,1.0,15.48,4.0
200.0,20.0,12.0,20.0,113.9,19.77,1.0,5.0,62.1,2.0
150.0,18.0,3.0,12.0,39.0,13.35,1.0,2.0,75.17,4.0
300.0,19.0,15.0,17.0,288.9,63.82,1.0,1.0,33.54,5.0
150.0,20.0,6.0,14.0,129.0,77.98,1.0,3.0,82.63,5.0
9900.0,54.0,20.0,40.0,149.9,19.59,1.0,9.0,267.02,5.0
100.0,18.0,20.0,16.0,106.9,0.0,1.0,2.0,198.88,5.0
700.0,17.0,4.0,13.0,116.9,0.0,1.0,1.0,32.23,4.0
5750.0,30.0,20.0,30.0,25.9,12.48,1.0,3.0,79.44,4.0
14600.0,35.0,30.0,34.0,158.0,21.6,3.0,1.0,20.0,4.0
350.0,28.0,24.0,11.0,89.9,12.33,1.0,6.0,60.95,3.0
343.0,19.0,11.0,13.0,87.5,38.66,1.0,1.0,88.72,5.0
350.0,18.0,5.0,14.0,599.0,66.44,1.0,3.0,136.54,4.0
700.0,24.0,8.0,16.0,19.9,15.1,1.0,1.0,219.59,1.0
23300.0,36.0,30.0,45.0,70.0,15.24,1.0,1.0,34.09,4.0
2200.0,30.0,20.0,25.0,209.99,13.37,2.0,1.0,319.98,1.0
14813.0,50.0,43.0,26.0,79.99,23.14,1.0,3.0,64.42,5.0
600.0,18.0,30.0,30.0,29.99,10.96,1.0,1.0,254.01,5.0
250.0,20.0,11.0,20.0,149.9,18.33,1.0,2.0,128.02,3.0
1000.0,50.0,12.0,12.0,1300.0,33.55,1.0,1.0,135.66,5.0
300.0,44.0,22.0,42.0,89.9,9.44,1.0,3.0,97.57,5.0
400.0,16.0,11.0,11.0,69.99,9.24,1.0,1.0,99.31,4.0
3000.0,25.0,20.0,25.0,99.99,15.91,1.0,1.0,34.35,4.0
850.0,102.0,6.0,11.0,29.9,14.52,1.0,1.0,38.13,5.0
200.0,20.0,10.0,20.0,179.0,27.49,1.0,1.0,104.37,5.0
400.0,18.0,15.0,13.0,180.0,19.14,1.0,1.0,165.62,5.0
200.0,16.0,9.0,11.0,49.9,15.45,1.0,2.0,159.62,3.0
1700.0,31.0,27.0,31.0,12.49,13.47,1.0,3.0,804.72,5.0
11083.0,83.0,41.0,33.0,13.5,18.23,1.0,1.0,76.08,5.0
9900.0,37.0,32.0,50.0,129.0,31.55,1.0,1.0,128.72,5.0
7300.0,30.0,36.0,30.0,29.9,19.84,1.0,4.0,216.15,5.0
150.0,16.0,5.0,11.0,105.0,10.8,1.0,4.0,114.44,3.0
250.0,16.0,2.0,20.0,179.9,21.75,1.0,1.0,120.19,5.0
200.0,30.0,20.0,20.0,32.9,7.39,1.0,2.0,107.94,5.0
650.0,20.0,20.0,20.0,194.9,13.7,1.0,10.0,181.51,5.0
20050.0,101.0,10.0,62.0,99.9,34.86,1.0,1.0,34.69,4.0
1900.0,21.0,21.0,21.0,54.9,12.51,1.0,8.0,84.58,5.0
200.0,28.0,2.0,40.0,44.9,25.02,1.0,6.0,453.76,5.0
800.0,16.0,11.0,37.0,44.9,25.02,1.0,1.0,83.05,1.0
100.0,16.0,6.0,11.0,50.2,13.69,1.0,6.0,574.0,2.0
150.0,20.0,2.0,20.0,139.9,61.01,1.0,10.0,382.88,5.0
283.0,21.0,12.0,19.0,95.9,11.69,1.0,2.0,142.89,4.0
950.0,36.0,15.0,16.0,32.9,16.79,1.0,1.0,35.0,5.0
383.0,17.0,14.0,16.0,280.0,24.28,1.0,5.0,283.0,4.0
300.0,40.0,10.0,25.0,99.0,15.79,1.0,6.0,62.64,1.0
20050.0,44.0,45.0,62.0,37.99,11.73,1.0,1.0,34.51,5.0
750.0,16.0,24.0,24.0,8.65,14.1,1.0,8.0,561.78,5.0
24700.0,16.0,20.0,20.0,74.9,15.62,1.0,6.0,143.42,4.0
300.0,16.0,10.0,16.0,95.0,23.82,1.0,3.0,150.56,5.0
140.0,20.0,6.0,14.0,299.0,19.97,1.0,9.0,262.37,5.0
225.0,18.0,11.0,14.0,53.9,21.35,1.0,4.0,77.98,4.0
550.0,46.0,10.0,32.0,105.0,9.85,1.0,2.0,102.64,4.0
17050.0,20.0,50.0,28.0,69.9,0.0,1.0,1.0,24.73,5.0
400.0,19.0,13.0,15.0,89.99,14.8,1.0,1.0,82.45,2.0
950.0,42.0,25.0,15.0,39.99,24.84,1.0,5.0,105.57,5.0
100.0,19.0,15.0,17.0,39.99,24.84,1.0,1.0,73.68,1.0
700.0,30.0,20.0,20.0,39.99,24.84,1.0,2.0,56.41,5.0
7300.0,30.0,20.0,70.0,39.99,24.84,1.0,3.0,284.71,1.0
150.0,19.0,4.0,11.0,39.99,24.84,1.0,4.0,155.99,5.0
2000.0,35.0,43.0,35.0,79.0,13.57,1.0,1.0,42.4,2.0
418.0,19.0,6.0,13.0,30.99,15.1,1.0,5.0,95.09,4.0
2650.0,60.0,15.0,15.0,229.99,58.09,1.0,2.0,76.02,5.0
200.0,40.0,32.0,11.0,50.0,2.73,1.0,15.0,404.72,1.0
150.0,25.0,7.0,16.0,17.9,27.35,1.0,1.0,88.19,4.0
1000.0,16.0,4.0,11.0,49.9,8.51,1.0,1.0,19.63,5.0
950.0,16.0,10.0,16.0,34.9,20.4,1.0,2.0,42.86,1.0
2050.0,39.0,11.0,35.0,32.9,16.79,1.0,1.0,81.24,5.0
1300.0,33.0,6.0,22.0,110.32,17.48,1.0,1.0,74.2,1.0
200.0,18.0,9.0,16.0,110.32,17.48,1.0,3.0,158.74,5.0
500.0,25.0,21.0,21.0,28.9,12.69,1.0,1.0,77.57,5.0
400.0,28.0,10.0,23.0,45.9,9.34,1.0,3.0,37.28,5.0
200.0,16.0,2.0,11.0,214.99,8.79,1.0,1.0,128.34,1.0
425.0,23.0,15.0,18.0,125.9,22.59,1.0,1.0,114.48,4.0
300.0,16.0,10.0,11.0,199.99,28.35,1.0,2.0,468.39,4.0
700.0,16.0,10.0,11.0,93.9,10.16,1.0,1.0,55.11,4.0
800.0,20.0,15.0,15.0,199.0,25.39,1.0,1.0,47.64,4.0
389.0,20.0,14.0,20.0,415.9,10.17,1.0,3.0,148.97,5.0
11850.0,50.0,35.0,40.0,99.99,11.73,2.0,1.0,2.78,5.0
2800.0,45.0,35.0,35.0,39.9,20.21,1.0,1.0,196.53,1.0
3313.0,29.0,32.0,25.0,39.9,20.21,1.0,3.0,31.1,5.0
300.0,22.0,6.0,11.0,59.9,23.0,1.0,1.0,93.68,4.0
500.0,20.0,35.0,22.0,279.9,33.75,1.0,6.0,156.16,3.0
1450.0,20.0,25.0,20.0,29.0,11.85,1.0,3.0,164.69,5.0
300.0,16.0,6.0,20.0,364.0,31.8,1.0,1.0,126.72,4.0
800.0,16.0,16.0,12.0,157.9,20.35,1.0,1.0,77.08,5.0
200.0,20.0,7.0,15.0,139.9,17.23,1.0,1.0,141.51,3.0
2300.0,16.0,11.0,11.0,92.86,13.09,1.0,4.0,43.29,4.0
15550.0,47.0,32.0,62.0,41.9,17.78,1.0,1.0,80.69,5.0
150.0,17.0,9.0,13.0,29.9,7.71,1.0,2.0,67.82,3.0
350.0,30.0,4.0,17.0,29.99,18.23,1.0,1.0,87.66,1.0
350.0,27.0,6.0,20.0,109.9,13.79,1.0,1.0,48.34,5.0
12075.0,56.0,17.0,56.0,129.0,9.06,1.0,1.0,94.94,5.0
450.0,30.0,15.0,20.0,119.9,25.39,1.0,1.0,118.88,5.0
200.0,16.0,9.0,11.0,105.99,13.4,1.0,6.0,382.74,1.0
2000.0,33.0,44.0,19.0,145.0,8.36,1.0,1.0,66.06,4.0
400.0,16.0,11.0,11.0,74.99,8.69,1.0,10.0,251.17,4.0
3000.0,47.0,25.0,32.0,79.9,18.14,1.0,3.0,73.59,5.0
350.0,20.0,16.0,20.0,17.9,11.85,1.0,2.0,80.0,5.0
400.0,16.0,6.0,11.0,109.9,14.37,1.0,10.0,126.47,5.0
250.0,21.0,17.0,17.0,179.0,20.22,1.0,1.0,65.71,4.0
450.0,23.0,8.0,16.0,25.0,15.1,1.0,1.0,51.22,4.0
200.0,29.0,7.0,16.0,49.9,14.52,1.0,10.0,226.88,5.0
1350.0,16.0,30.0,12.0,29.9,14.08,1.0,1.0,55.0,2.0
1100.0,20.0,25.0,20.0,27.99,25.63,1.0,1.0,86.88,5.0
450.0,19.0,12.0,14.0,69.9,20.98,1.0,2.0,163.24,3.0
15300.0,98.0,10.0,60.0,15.75,14.52,1.0,4.0,83.7,4.0
8500.0,100.0,6.0,50.0,38.5,24.84,1.0,6.0,206.91,5.0
400.0,20.0,20.0,15.0,79.9,12.06,1.0,4.0,476.51,4.0
900.0,23.0,15.0,19.0,58.0,2.17,1.0,5.0,55.32,5.0
1925.0,33.0,40.0,18.0,55.0,21.68,1.0,1.0,95.99,5.0
200.0,16.0,10.0,16.0,29.9,4.34,1.0,5.0,146.32,5.0
1600.0,60.0,14.0,14.0,89.8,24.94,1.0,8.0,107.78,5.0
325.0,20.0,15.0,14.0,24.0,15.1,1.0,1.0,97.86,5.0
2500.0,42.0,25.0,15.0,547.99,26.71,1.0,10.0,302.18,2.0
2000.0,30.0,12.0,16.0,116.9,16.58,1.0,1.0,113.76,5.0
200.0,42.0,4.0,14.0,120.0,8.59,1.0,10.0,134.01,5.0
525.0,18.0,17.0,16.0,119.0,17.27,1.0,1.0,61.75,5.0
1200.0,30.0,10.0,25.0,129.0,72.03,2.0,3.0,113.7,1.0
700.0,22.0,6.0,11.0,55.0,0.06,8.0,1.0,14.82,5.0
1238.0,26.0,18.0,19.0,699.0,13.25,1.0,1.0,35.71,5.0
2200.0,33.0,10.0,18.0,39.9,14.1,1.0,3.0,325.83,1.0
2300.0,29.0,13.0,25.0,86.0,22.53,1.0,4.0,153.16,5.0
850.0,25.0,11.0,15.0,180.0,14.25,1.0,7.0,234.19,4.0
2300.0,27.0,14.0,27.0,24.99,8.34,1.0,2.0,106.44,5.0
5950.0,65.0,11.0,65.0,153.2,13.41,1.0,1.0,32.77,5.0
1225.0,19.0,17.0,22.0,26.18,11.15,1.0,1.0,44.09,5.0
2300.0,57.0,9.0,46.0,14.99,7.87,1.0,3.0,201.45,5.0
650.0,50.0,10.0,15.0,29.9,14.08,1.0,1.0,59.0,5.0
1700.0,28.0,36.0,27.0,69.9,11.88,1.0,2.0,40.68,4.0
350.0,25.0,10.0,15.0,100.0,23.29,1.0,4.0,53.95,3.0
2350.0,62.0,16.0,14.0,55.5,17.13,1.0,1.0,50.7,3.0
21000.0,58.0,40.0,50.0,38.4,15.1,1.0,1.0,107.78,5.0
300.0,25.0,10.0,16.0,38.4,15.1,1.0,1.0,103.5,5.0
2600.0,33.0,12.0,26.0,38.4,15.1,1.0,1.0,36.75,4.0
1900.0,19.0,7.0,16.0,20.0,29.55,1.0,1.0,135.71,3.0
200.0,27.0,5.0,20.0,62.9,17.35,1.0,4.0,313.75,3.0
30000.0,105.0,65.0,25.0,129.0,25.67,1.0,1.0,22.68,5.0
3300.0,55.0,7.0,20.0,99.9,18.94,1.0,8.0,351.96,4.0
700.0,20.0,15.0,20.0,33.0,13.81,1.0,1.0,81.6,4.0
300.0,25.0,2.0,17.0,113.57,18.04,1.0,4.0,209.53,1.0
1650.0,30.0,22.0,30.0,149.0,15.21,1.0,1.0,56.39,1.0
400.0,16.0,16.0,16.0,81.0,8.31,4.0,1.0,8.88,5.0
1000.0,20.0,20.0,20.0,49.0,14.44,1.0,1.0,87.8,3.0
675.0,27.0,14.0,16.0,150.0,17.86,1.0,1.0,219.38,5.0
600.0,20.0,30.0,20.0,34.99,17.6,1.0,1.0,61.12,5.0
450.0,16.0,10.0,11.0,34.99,17.6,1.0,1.0,132.81,5.0
125.0,19.0,4.0,11.0,259.0,17.11,1.0,1.0,86.37,3.0
1400.0,22.0,12.0,33.0,145.35,9.83,1.0,1.0,183.89,4.0
3675.0,38.0,29.0,28.0,319.49,25.89,1.0,1.0,1.18,3.0
3500.0,40.0,12.0,40.0,64.9,8.72,1.0,4.0,127.99,5.0
2000.0,22.0,22.0,22.0,329.0,39.6,1.0,1.0,52.37,1.0
4850.0,20.0,30.0,30.0,330.99,50.18,1.0,1.0,140.49,1.0
2250.0,65.0,8.0,45.0,20.4,2.46,1.0,2.0,76.38,5.0
933.0,29.0,20.0,23.0,9.9,12.32,1.0,10.0,192.42,5.0
5350.0,18.0,58.0,34.0,47.0,16.11,1.0,3.0,185.61,5.0
300.0,16.0,17.0,11.0,56.99,14.15,1.0,2.0,153.32,1.0
850.0,30.0,20.0,20.0,37.9,15.1,1.0,4.0,66.1,5.0
1600.0,56.0,11.0,11.0,47.7,15.1,1.0,3.0,186.45,1.0
2350.0,36.0,16.0,36.0,47.7,15.1,1.0,2.0,190.26,5.0
1200.0,33.0,8.0,23.0,32.0,25.63,1.0,3.0,139.71,5.0
4400.0,17.0,11.0,14.0,390.0,49.68,1.0,1.0,7.68,5.0
250.0,19.0,5.0,13.0,35.0,8.88,1.0,1.0,50.13,5.0
1000.0,42.0,11.0,35.0,59.9,25.7,1.0,1.0,115.43,3.0
150.0,24.0,24.0,11.0,629.9,24.9,1.0,1.0,119.93,5.0
350.0,37.0,10.0,17.0,69.9,14.58,1.0,2.0,30.84,1.0
2200.0,18.0,20.0,22.0,39.9,16.79,1.0,3.0,37.82,4.0
975.0,20.0,14.0,16.0,29.99,15.1,1.0,2.0,105.29,4.0
350.0,25.0,8.0,19.0,24.99,15.1,1.0,3.0,31.75,4.0
800.0,17.0,27.0,17.0,140.0,26.26,1.0,1.0,70.03,3.0
600.0,22.0,48.0,38.0,75.0,19.5,1.0,1.0,63.31,4.0
100.0,18.0,8.0,13.0,75.0,19.5,1.0,1.0,573.68,5.0
100.0,16.0,10.0,11.0,25.0,14.52,1.0,1.0,308.3,5.0
1907.0,47.0,24.0,35.0,27.9,15.1,1.0,1.0,64.1,5.0
1600.0,33.0,27.0,26.0,179.0,27.49,1.0,2.0,98.13,5.0
555.0,30.0,12.0,16.0,10.75,15.1,1.0,1.0,196.01,4.0
7125.0,52.0,52.0,17.0,69.99,23.36,1.0,1.0,99.43,5.0
250.0,16.0,2.0,11.0,280.0,84.96,1.0,1.0,395.79,3.0
7300.0,30.0,26.0,26.0,81.8,20.18,2.0,5.0,199.64,5.0
100.0,20.0,3.0,15.0,69.99,23.36,1.0,2.0,172.62,5.0
150.0,16.0,8.0,11.0,59.9,25.7,1.0,1.0,38.35,4.0
225.0,20.0,6.0,13.0,45.0,16.11,1.0,2.0,65.79,5.0
2797.0,35.0,35.0,16.0,99.99,12.03,1.0,7.0,202.98,5.0
350.0,30.0,15.0,15.0,69.77,14.24,1.0,6.0,61.18,5.0
400.0,23.0,8.0,15.0,73.5,25.06,1.0,1.0,89.97,5.0
700.0,30.0,3.0,20.0,79.99,22.88,1.0,1.0,63.37,1.0
470.0,29.0,10.0,25.0,64.99,16.15,1.0,1.0,60.09,4.0
500.0,16.0,10.0,16.0,196.0,19.47,1.0,4.0,124.52,4.0
521.0,22.0,19.0,27.0,210.0,14.02,1.0,5.0,55.73,5.0
2400.0,70.0,10.0,60.0,78.0,18.65,2.0,1.0,9.17,2.0
150.0,16.0,2.0,11.0,11.27,12.79,1.0,1.0,38.09,5.0
200.0,16.0,2.0,20.0,11.27,12.79,1.0,1.0,65.63,5.0
150.0,20.0,16.0,16.0,11.27,12.79,1.0,5.0,118.35,5.0
650.0,65.0,2.0,13.0,9.0,15.23,1.0,1.0,71.31,5.0
8750.0,30.0,69.0,25.0,34.99,28.97,1.0,1.0,25.65,3.0
550.0,17.0,14.0,15.0,156.94,27.95,1.0,1.0,65.85,4.0
200.0,20.0,12.0,20.0,29.9,19.32,1.0,10.0,310.67,5.0
975.0,17.0,11.0,14.0,119.9,21.68,1.0,2.0,52.85,5.0
30000.0,80.0,50.0,50.0,33.49,7.97,1.0,10.0,454.48,5.0
1550.0,20.0,10.0,20.0,80.0,51.28,1.0,1.0,27.48,4.0
1350.0,80.0,20.0,20.0,149.98,25.89,1.0,1.0,19.62,5.0
225.0,18.0,15.0,16.0,399.99,14.19,1.0,1.0,33.32,5.0
887.0,16.0,15.0,13.0,190.9,14.36,1.0,1.0,107.36,2.0
250.0,42.0,2.0,30.0,25.95,14.52,1.0,1.0,17.38,4.0
700.0,20.0,12.0,14.0,39.0,14.1,1.0,1.0,244.18,5.0
400.0,35.0,16.0,35.0,137.9,63.22,1.0,10.0,412.52,5.0
400.0,20.0,20.0,20.0,49.0,17.67,1.0,2.0,53.24,5.0
450.0,16.0,2.0,20.0,239.99,21.17,3.0,1.0,6.71,5.0
275.0,24.0,9.0,17.0,99.0,14.44,1.0,5.0,50.03,5.0
1200.0,30.0,12.0,16.0,124.9,13.17,1.0,1.0,20.93,3.0
150.0,24.0,4.0,34.0,23.99,7.43,1.0,1.0,50.86,5.0
1871.0,35.0,32.0,30.0,399.9,28.08,1.0,1.0,512.9,5.0
400.0,30.0,5.0,30.0,415.0,14.41,2.0,1.0,70.49,5.0
14800.0,45.0,60.0,22.0,89.9,17.07,1.0,4.0,123.27,4.0
400.0,57.0,4.0,28.0,108.9,13.5,1.0,5.0,167.19,5.0
2250.0,42.0,16.0,36.0,108.9,13.5,1.0,2.0,229.04,5.0
1200.0,42.0,25.0,15.0,29.9,50.85,1.0,1.0,40.77,4.0
250.0,40.0,4.0,30.0,52.9,13.39,1.0,1.0,18.84,4.0
600.0,16.0,18.0,12.0,49.9,17.6,1.0,1.0,50.23,3.0
150.0,16.0,9.0,11.0,49.9,17.6,1.0,8.0,162.1,5.0
12775.0,37.0,65.0,36.0,74.9,16.28,1.0,1.0,87.2,1.0
450.0,40.0,5.0,25.0,100.0,13.72,2.0,1.0,9.51,4.0
400.0,20.0,8.0,16.0,60.0,14.17,1.0,3.0,34.22,5.0
500.0,30.0,10.0,30.0,117.3,17.53,1.0,5.0,69.7,5.0
500.0,33.0,4.0,24.0,19.99,15.23,1.0,2.0,101.24,3.0
1200.0,30.0,2.0,15.0,17.9,15.23,1.0,3.0,145.18,2.0
2050.0,20.0,30.0,20.0,129.0,26.98,1.0,1.0,38.63,1.0
3400.0,45.0,25.0,45.0,44.9,14.52,1.0,1.0,60.31,4.0
200.0,25.0,8.0,20.0,32.99,15.1,1.0,2.0,44.34,5.0
2000.0,21.0,8.0,17.0,64.9,18.33,1.0,1.0,243.62,5.0
1600.0,49.0,7.0,40.0,120.9,18.1,1.0,8.0,120.37,5.0
150.0,22.0,3.0,15.0,53.9,16.07,1.0,1.0,58.37,4.0
100.0,30.0,11.0,20.0,34.99,19.44,1.0,1.0,79.04,5.0
956.0,29.0,27.0,20.0,89.9,11.83,1.0,1.0,41.58,5.0
3100.0,20.0,30.0,30.0,35.99,19.32,1.0,1.0,87.52,5.0
1200.0,65.0,12.0,12.0,42.9,13.64,1.0,1.0,67.23,5.0
200.0,16.0,6.0,11.0,22.9,15.1,1.0,1.0,16.0,5.0
1300.0,42.0,25.0,15.0,60.0,22.13,1.0,1.0,88.76,4.0
426.0,24.0,4.0,28.0,289.9,15.78,1.0,3.0,178.22,5.0
425.0,32.0,10.0,16.0,69.9,13.08,1.0,1.0,207.28,5.0
1000.0,25.0,32.0,25.0,69.9,13.08,1.0,2.0,224.94,5.0
2050.0,90.0,13.0,18.0,80.9,12.7,1.0,1.0,436.42,5.0
1600.0,35.0,8.0,29.0,18.9,42.38,1.0,2.0,46.09,5.0
350.0,17.0,4.0,12.0,110.32,18.65,1.0,1.0,49.14,1.0
200.0,37.0,3.0,11.0,112.0,13.44,1.0,3.0,251.82,5.0
600.0,16.0,10.0,16.0,39.9,18.38,1.0,3.0,31.0,5.0
700.0,30.0,12.0,16.0,205.0,26.27,1.0,4.0,52.57,4.0
700.0,16.0,2.0,11.0,999.0,26.48,1.0,8.0,217.92,4.0
250.0,16.0,9.0,11.0,78.9,31.2,1.0,2.0,148.7,5.0
328.0,20.0,14.0,18.0,29.99,7.78,1.0,3.0,158.55,5.0
175.0,19.0,18.0,18.0,59.9,17.67,6.0,1.0,12.0,5.0
8050.0,57.0,21.0,37.0,99.9,22.57,1.0,4.0,211.85,5.0
2600.0,105.0,3.0,70.0,89.9,12.33,1.0,4.0,98.51,5.0
1900.0,35.0,15.0,45.0,89.9,12.33,1.0,6.0,133.9,1.0
100.0,16.0,3.0,16.0,136.9,43.37,1.0,2.0,87.8,5.0
200.0,16.0,10.0,11.0,65.0,17.88,1.0,3.0,37.48,2.0
663.0,20.0,20.0,20.0,120.0,18.92,1.0,2.0,41.93,3.0
150.0,25.0,10.0,15.0,28.5,12.86,1.0,1.0,109.59,5.0
400.0,16.0,17.0,11.0,119.0,62.69,1.0,2.0,116.83,5.0
6450.0,20.0,20.0,20.0,99.9,18.58,1.0,3.0,163.16,4.0
150.0,17.0,7.0,12.0,139.9,12.18,1.0,1.0,146.46,4.0
300.0,20.0,10.0,20.0,139.9,12.18,1.0,1.0,66.32,4.0
2000.0,20.0,65.0,20.0,89.5,13.75,1.0,4.0,99.84,5.0
500.0,22.0,19.0,13.0,25.0,12.79,1.0,10.0,395.46,3.0
800.0,50.0,12.0,31.0,118.0,26.11,1.0,3.0,62.01,3.0
200.0,16.0,3.0,12.0,63.0,64.02,1.0,4.0,219.93,1.0
850.0,16.0,11.0,37.0,47.99,18.43,1.0,1.0,752.21,5.0
50.0,19.0,3.0,11.0,129.99,17.16,1.0,1.0,113.82,5.0
6200.0,18.0,32.0,18.0,99.99,16.95,1.0,10.0,235.9,5.0
200.0,40.0,11.0,30.0,48.0,15.56,2.0,1.0,29.64,5.0
400.0,29.0,7.0,16.0,59.89,17.35,1.0,1.0,42.78,5.0
500.0,30.0,10.0,30.0,85.8,12.1,1.0,1.0,157.3,5.0
19000.0,30.0,42.0,90.0,49.9,14.52,1.0,4.0,199.9,5.0
800.0,30.0,9.0,20.0,15.0,15.79,1.0,4.0,167.29,5.0
500.0,16.0,2.0,11.0,105.0,15.61,1.0,7.0,92.3,2.0
233.0,17.0,14.0,16.0,105.0,15.61,1.0,5.0,59.45,5.0
200.0,16.0,17.0,22.0,39.9,16.79,1.0,3.0,264.59,5.0
600.0,35.0,7.0,40.0,225.0,12.6,1.0,1.0,86.05,5.0
3100.0,72.0,11.0,13.0,24.0,15.1,1.0,1.0,80.56,5.0
2350.0,42.0,22.0,32.0,167.99,17.76,1.0,8.0,87.8,5.0
10150.0,89.0,15.0,40.0,37.99,1.09,1.0,10.0,523.98,5.0
350.0,20.0,15.0,20.0,146.99,41.02,1.0,9.0,184.84,3.0
1600.0,34.0,7.0,32.0,39.9,15.1,1.0,1.0,23.2,5.0
300.0,20.0,11.0,15.0,319.9,19.49,1.0,6.0,145.51,5.0
107.0,18.0,9.0,14.0,148.0,15.13,1.0,1.0,27.77,1.0
1000.0,16.0,35.0,20.0,79.99,7.81,1.0,1.0,155.26,2.0
10050.0,35.0,28.0,16.0,99.9,0.0,1.0,1.0,102.2,3.0
2950.0,41.0,19.0,41.0,59.8,17.67,1.0,1.0,100.62,5.0
850.0,16.0,10.0,16.0,59.8,17.67,1.0,5.0,224.91,5.0
550.0,18.0,12.0,12.0,59.8,17.67,1.0,8.0,184.1,2.0
400.0,19.0,28.0,17.0,93.0,14.01,1.0,3.0,290.58,4.0
550.0,16.0,6.0,11.0,72.9,16.76,1.0,3.0,146.88,5.0
500.0,19.0,12.0,12.0,31.9,17.63,1.0,8.0,127.92,5.0
1150.0,40.0,9.0,50.0,89.9,11.83,1.0,4.0,40.09,3.0
6300.0,42.0,20.0,32.0,99.9,12.83,1.0,1.0,32.09,3.0
100.0,27.0,13.0,17.0,59.99,16.86,1.0,1.0,73.49,4.0
500.0,16.0,16.0,16.0,49.9,26.43,1.0,4.0,113.33,2.0
200.0,20.0,20.0,20.0,199.0,13.52,3.0,1.0,29.89,5.0
567.0,23.0,15.0,16.0,99.99,71.56,2.0,1.0,14.46,5.0
125.0,21.0,13.0,18.0,8.49,16.11,1.0,10.0,110.0,4.0
4300.0,31.0,11.0,31.0,274.49,14.22,3.0,1.0,51.17,5.0
153.0,16.0,6.0,17.0,43.9,11.85,1.0,1.0,37.38,4.0
8700.0,25.0,60.0,40.0,469.0,18.38,1.0,1.0,57.51,5.0
900.0,16.0,16.0,16.0,79.99,16.75,1.0,1.0,283.22,5.0
4850.0,40.0,25.0,30.0,99.9,21.65,1.0,10.0,249.84,5.0
200.0,16.0,13.0,18.0,869.0,41.07,1.0,1.0,78.78,1.0
2500.0,34.0,6.0,28.0,29.9,14.1,1.0,10.0,137.89,5.0
500.0,55.0,15.0,45.0,99.9,16.46,1.0,2.0,144.58,3.0
250.0,28.0,13.0,14.0,229.99,19.19,1.0,2.0,148.32,4.0
2000.0,60.0,20.0,29.0,9.0,14.1,1.0,1.0,285.14,5.0
975.0,41.0,12.0,12.0,52.88,18.47,1.0,5.0,57.22,5.0
300.0,42.0,25.0,15.0,199.99,16.16,1.0,3.0,143.9,5.0
150.0,26.0,2.0,26.0,51.92,16.12,1.0,1.0,80.2,5.0
233.0,19.0,17.0,19.0,99.0,16.94,1.0,1.0,144.43,4.0
392.0,17.0,11.0,13.0,34.99,25.38,1.0,2.0,101.51,5.0
700.0,22.0,22.0,22.0,49.1,18.23,1.0,1.0,406.87,1.0
400.0,17.0,12.0,12.0,49.1,18.23,1.0,1.0,139.8,5.0
500.0,24.0,6.0,26.0,7.5,7.39,1.0,3.0,151.97,3.0
1450.0,62.0,15.0,32.0,240.0,38.37,1.0,6.0,208.12,4.0
950.0,36.0,14.0,26.0,150.0,15.8,1.0,1.0,40.1,5.0
1550.0,30.0,10.0,30.0,124.9,16.63,1.0,1.0,85.15,2.0
3150.0,30.0,28.0,28.0,169.9,21.61,1.0,10.0,807.47,5.0
23200.0,31.0,85.0,54.0,15.99,8.72,1.0,1.0,35.96,1.0
275.0,16.0,14.0,16.0,56.97,13.56,1.0,1.0,96.93,4.0
200.0,16.0,2.0,11.0,41.99,18.39,1.0,1.0,293.46,5.0
6550.0,30.0,20.0,54.0,125.0,17.12,1.0,8.0,168.2,1.0
5800.0,30.0,30.0,20.0,19.99,7.4,2.0,1.0,46.72,5.0
1400.0,81.0,2.0,21.0,42.97,23.1,1.0,10.0,1828.41,5.0
5500.0,29.0,29.0,39.0,59.9,17.67,1.0,2.0,192.5,1.0
150.0,19.0,3.0,11.0,99.9,17.95,1.0,1.0,116.84,3.0
650.0,18.0,18.0,18.0,100.0,14.79,1.0,5.0,100.1,4.0
200.0,16.0,7.0,11.0,19.9,10.96,1.0,1.0,108.82,5.0
4800.0,58.0,59.0,25.0,319.9,15.99,1.0,2.0,152.27,5.0
200.0,16.0,4.0,11.0,129.8,28.29,1.0,2.0,176.33,5.0
450.0,30.0,16.0,16.0,118.0,21.01,1.0,4.0,177.88,1.0
12400.0,20.0,25.0,12.0,99.9,16.56,1.0,1.0,26.6,5.0
8700.0,40.0,16.0,40.0,286.35,16.56,1.0,3.0,501.72,4.0
6350.0,51.0,13.0,51.0,78.0,15.3,1.0,2.0,364.51,1.0
